event_id,event_name,event_type_description,event_type_main,organizers,region_name,city_name,city_id,venue_id,venue_name,venue_address
576212,cb163e38-f315-40db-98d8-9ba07fdd85b0,концерт,концерты,№2751,Светополянский округ,Глиноград,54,3696,"Ретро-театр ""Тайна"" Лтд","наб. Строительная, д. 5 стр. 863"
576216,a0c3f457-92cf-40de-8fc6-82b4e0326608,шоу,стендап,№4801,Тепляковская область,Горнодолинск,43,1311,"Музыкальный фестиваль ""Область"" Инкорпорэйтед","пр. Стадионный, д. 3 к. 942"
576217,916f31d6-8e46-41e3-9a4f-63317c55917a,концерт,концерты,№883,Каменевский регион,Глиногорск,213,956,"Клуб исторических реконструкций ""Палитра"" и партнеры","пр. Льва Толстого, д. 47 к. 2"
576219,65f66316-30d5-4050-b306-26e6c23c903c,спектакль,театр,№3655,Каменевский регион,Ручейный,10754,2411,"Клуб начинающих писателей ""Мечтатель"" Инкорпорэйтед","алл. Водопроводная, д. 27 стр. 4"
576221,21ccece8-c03c-4e40-ae2f-b5a5808fca01,спектакль,театр,№3550,Серебринская область,Буркиттау,20094,1791,"Школа фотографии ""Секрет"" и партнеры","пр. Тракторный, д. 62 к. 20"
576222,bd4087cb-2d92-4474-995c-ddc912305be0,концерт,концерты,№5006,Североярская область,Озёрск,2,1544,"Творческая лаборатория ""Шанс"" Инкорпорэйтед","бул. Литейный, д. 72 к. 909"
576223,f09dbaf1-ee2a-468f-a26b-7f8787cb8986,событие,выставки,№4338,Светополянский округ,Глиноград,54,3691,"Кинокомпания ""Oasis"" Групп","ш. Курортное, д. 8 стр. 119"
576226,07d6b061-7eea-4a17-bc6b-8cad8bba9a05,событие,другое,№3205,Каменевский регион,Глиногорск,213,1391,"Лаборатория искусства ""Нержавейка"" Лтд","ул. Мелиораторов, д. 783"
576227,532c8026-e66b-4614-8551-b34e9f45a6f9,событие,другое,№3205,Каменевский регион,Глиногорск,213,1231,"Музей ""Фантазия"" и партнеры","алл. Маркса, д. 221 стр. 592"
576228,7179652b-9e7a-4338-8e3b-7e2c38534f64,концерт,концерты,№1885,Солнечнореченская область,Озёрово,172,1695,"Детская театральная студия ""Знак"" и партнеры","пер. Комсомольский, д. 14"
576230,c773266a-c95b-41eb-9bec-dbff93b3f92f,ёлка,ёлки,№3548,Солнечноземская область,Глинополье,56,3265,"Консерватория ""Nexus"" Инкорпорэйтед","пр. Енисейский, д. 899"
576245,04da9b08-9df9-4cd0-acce-0476be82290b,выставка,другое,№4535,Каменевский регион,Глиногорск,213,3676,"Лаборатория по созданию комиксов ""Успех"" Инк","наб. Строителей, д. 64"
577291,ff38d825-6253-47e3-8a50-6856a0b5beb2,концерт,концерты,№3022,Малиновая область,Сарыжар,16,3637,"Ретро-театр ""Салон"" Групп","ш. Таманское, д. 472"
576253,0ec7341d-d568-4046-8fbb-93e13f16b83a,концерт,концерты,№3499,Серебринская область,Озёрчане,62,4230,"Фестивальный проект ""Листья"" Групп","пер. Проезжий, д. 9"
576265,b26241b5-bf2a-4871-a072-09fd225093d3,событие,другое,№1973,Североярская область,Озёрск,2,2331,"Детская художественная школа ""Секрет"" Лимитед","бул. Кавказский, д. 7/8 к. 23"
576281,609d8148-fa11-403f-994d-a68932d58718,событие,другое,№1973,Североярская область,Озёрск,2,2331,"Детская художественная школа ""Секрет"" Лимитед","бул. Кавказский, д. 7/8 к. 23"
576295,f7443ab9-0066-4747-8a17-73e01d5f1b17,концерт,концерты,№2121,Лугоградская область,Кристалевск,193,1228,"Клуб начинающих писателей ""Таблетка"" Лимитед","ш. Кавказское, д. 411"
576301,74f882e4-a273-4269-ac62-5f54412fc22b,событие,другое,№3576,Солнечнореченская область,Каменогорье,37172,3664,"Гильдия художников ""Труд"" Инкорпорэйтед","наб. Волочаевская, д. 28 стр. 53"
576303,67e75aa0-af71-4f09-a445-e4b70143d8fe,спектакль,театр,№2252,Горностепной регион,Травогород,973,4230,"Фестивальный проект ""Листья"" Групп","пер. Проезжий, д. 9"
576304,c5f0117d-58f1-420d-994d-4bec9d7589cb,выставка,другое,№4538,Каменевский регион,Глиногорск,213,1812,"Творческая лаборатория ""Забава"" и партнеры","бул. Ручейный, д. 45"
576317,5fae42d5-b88c-4946-bc59-dd56fee6415e,спектакль,театр,№2642,Североярская область,Озёрск,2,2928,"Театр альтернативного искусства ""Атолл"" Групп","ш. Есенина, д. 52 к. 1/5"
576984,f48dd43a-4668-45e7-ade7-292677d95ebd,концерт,концерты,№3209,Тихореченская область,Речевинец,7,1833,"Фольклорный клуб ""Oasis"" Групп","алл. Строителей, д. 945 к. 31"
576338,ce71f498-28d4-4002-b456-f2ec9df67629,концерт,концерты,№1611,Североярская область,Озёрск,2,2559,"Школа музыкального театра ""Полуостров"" Лтд","ш. Ленинское, д. 9/4 к. 550"
576341,35705d9a-ee6a-4761-b532-e1e9986c7a6c,концерт,концерты,№1006,Каменевский регион,Глиногорск,213,3741,"Народная школа искусств ""Haven"" Лимитед","наб. Лазо, д. 68"
576345,be4e3ea8-65aa-4677-b134-86860525918b,спектакль,театр,№1726,Речиновская область,Дальнесветск,65,3293,"Молодежный клуб ""Калейдоскоп"" Инкорпорэйтед","пр. Магистральный, д. 97 стр. 740"
576351,24be6831-da9e-418b-a1de-fca85d296ab3,событие,другое,№1729,Речиновская область,Дальнесветск,65,4336,"Клуб поэзии ""Тектоника"" Инкорпорэйтед","ш. Степное, д. 99"
576355,c368bad1-7d16-42a7-b14a-770d2365570d,концерт,концерты,№5070,Североярская область,Озёрск,2,2559,"Школа музыкального театра ""Полуостров"" Лтд","ш. Ленинское, д. 9/4 к. 550"
576363,eeb2ec42-9cf0-4f5d-86c1-367057fb1ac0,концерт,концерты,№927,Яблоневская область,Светополье,39,4602,"Креативное пространство ""Фазовый"" Лтд","алл. Морская, д. 318"
576368,edbbb0a9-5e42-4e16-a0fa-69894115755d,фестиваль,концерты,№4535,Каменевский регион,Глиногорск,213,3676,"Лаборатория по созданию комиксов ""Успех"" Инк","наб. Строителей, д. 64"
576380,be4e3ea8-65aa-4677-b134-86860525918b,спектакль,театр,№3655,Каменевский регион,Ручейный,10754,2411,"Клуб начинающих писателей ""Мечтатель"" Инкорпорэйтед","алл. Водопроводная, д. 27 стр. 4"
576385,9d165cbd-7044-433c-bc65-ab9bd300237a,спектакль,театр,№3655,Каменевский регион,Ручейный,10754,2411,"Клуб начинающих писателей ""Мечтатель"" Инкорпорэйтед","алл. Водопроводная, д. 27 стр. 4"
576393,d2bd9158-835e-4095-8aca-c7c13498900a,шоу,стендап,№3087,Серебринская область,Озёрчане,62,2272,"Лаборатория новых медиа ""Арома"" Лимитед","ш. Киевское, д. 395 стр. 425"
576395,f72d7b45-bde6-4fe0-bb2a-d64c5d4cf2b8,концерт,концерты,№4892,Североярская область,Озёрск,2,4282,"Эстрадный театр ""Феномен"" Инкорпорэйтед","бул. Мая 1, д. 1/2"
576398,77c5dd26-1557-4102-b863-e19755153da0,балет,театр,№3454,Малиновая область,Сарыжар,16,2136,"Театр документального кино ""Дизайнер"" Лтд","бул. 50 лет Победы, д. 881"
576401,77c5dd26-1557-4102-b863-e19755153da0,ёлка,ёлки,№4188,Каменевский регион,Глиногорск,213,1466,"Дворец художников ""Мгновение"" Групп","пр. Мелиораторов, д. 9"
576413,42e1ab1e-5e21-40d0-a903-9d16cf77a922,спортивное мероприятие,спорт,№5044,Солнечнореченская область,Озёрово,172,4160,"Танцевальная школа ""Наследие"" Лтд","пр. Поселковый, д. 6 к. 627"
576415,1fde9c47-7bd2-47dc-bbc1-67888929a424,цирковое шоу,другое,№2347,Каменевский регион,Кенесар,10752,4518,"Библиотека ""Датчик"" Лимитед","бул. Молодежный, д. 2 стр. 149"
576418,3f072d58-0b07-40e8-881d-ebf7cb0c9f99,событие,выставки,№1640,Зоринский регион,Луговинск,66,3091,"Научный центр ""Трапеция"" Инк","пр. Мичурина, д. 58"
576424,7f52ef6e-0dd7-4b97-8798-adf047efb226,концерт,концерты,№4494,Крутоводская область,Никольянов,191,1027,"Клуб любителей музыки ""Сказка"" Лимитед","пр. Полтавский, д. 54 к. 2/6"
576431,4d323d36-7362-4997-8825-748e71a776d7,спектакль,театр,№2325,Зоринский регион,Луговинск,66,2110,"Команда уличных артистов ""Запись"" Инк","алл. Кузнецова, д. 340"
576435,ba33bce8-e31f-48ea-845f-87f6f22825cf,событие,другое,№1910,Малиновая область,Сарыжар,16,2526,"Лекции по искусству ""Эпикурей"" и партнеры","бул. Социалистический, д. 6 к. 130"
576438,13d92ce8-6b43-4518-ae72-e5f7f145ccb1,событие,другое,№1906,Золотоключевской край,Поляногорье,23,3287,"Училище искусств ""Ведро"" Лтд","ш. Кедровое, д. 7/9"
576448,6a9aae29-36ef-4d01-b717-90b4bfbb1338,событие,другое,№1910,Малиновая область,Сарыжар,16,2526,"Лекции по искусству ""Эпикурей"" и партнеры","бул. Социалистический, д. 6 к. 130"
576463,7ac33ad9-1588-44b0-808c-6deb40933d68,концерт,концерты,№4935,Миропольская область,Ордасай,67,2097,"Дизайнерская мастерская ""Гардероб"" Инк","пер. Прудный, д. 72"
576469,34182636-1c9c-4e64-9a1a-f8bd54adf9ed,событие,другое,№4521,Тепляковская область,Горнодолинск,43,1724,"Молодежная творческая группа ""Лунарий"" Групп","алл. Сплавная, д. 33"
576471,98f317c0-f12b-413a-8e0e-432cb6e0bb29,концерт,концерты,№4711,Каменевский регион,Глиногорск,213,2655,"Центр традиционной культуры ""Жемчуг"" Лимитед","пр. Мая 1, д. 2/2 к. 81"
576475,ccafb480-2a07-44d3-8172-62de0512e9be,концерт,концерты,№2842,Каменевский регион,Глиногорск,213,2655,"Центр традиционной культуры ""Жемчуг"" Лимитед","пр. Мая 1, д. 2/2 к. 81"
576478,01fcaf9b-3ae5-4045-b04f-a5cf2becebf1,спектакль,театр,№1709,Травиницкий округ,Сосновечин,64,3936,"Центр по изучению культуры ""Финал"" Инк","пер. Озерный, д. 8/9"
576490,3a37ad6e-216e-4a27-a82c-23f0932e82d6,концерт,концерты,№1710,Дубравная область,Луговское,37,4023,"Училище искусств ""Трапеция"" Лимитед","алл. Революции, д. 53"
576501,abf9546c-0273-4a98-a2b0-a3fc74210780,концерт,концерты,№4175,Североярская область,Озёрск,2,1034,"Фестивальный проект ""Уникал"" Инк","пер. Таманский, д. 453"
576521,1b7cbac9-3ded-4c78-a956-14c1b8c3c6aa,концерт,концерты,№1145,Малиновоярский округ,Верховино,197,3324,"Школа музыкального театра ""Фантазия"" Групп","алл. Литейная, д. 311"
576527,896b9b3c-07c5-4679-9da0-45ea36f206a8,балет,театр,№5017,Североярская область,Озёрск,2,3244,"Школа музыкального театра ""Труд"" Групп","пер. Городской, д. 8/6 к. 8/3"
576529,f2b27ede-1159-495d-813f-21edc88c3751,спектакль,театр,№4620,Боровлянский край,Каменский,63,2370,"Искусственная сцена ""Стоимость"" и партнеры","пр. Свободы, д. 49"
576531,e0a6d3f9-3ba7-4216-aca8-9a56684c48ea,концерт,концерты,№2906,Боровлянский край,Каменский,63,3328,"Клуб любителей театра ""Panorama"" и партнеры","ш. Строителей, д. 902 к. 897"
576536,12493486-b9b4-4fe0-90f3-4f870dbd220c,событие,другое,№3087,Боровлянский край,Каменский,63,3722,"Арт-кафе ""Секунда"" Лимитед","наб. Жукова, д. 1"
576538,cd6031e5-704c-4eab-8a0d-faaaf38a405b,концерт,концерты,№3758,Золотоключевской край,Светоярово,20154,2621,"Фестиваль уличного искусства ""Магнолия"" Инкорпорэйтед","ш. Прудовое, д. 33"
576540,18a02600-199b-44a7-84a0-655fa9363329,концерт,концерты,№1659,Широковская область,Горнополец,1107,3601,"Академия прикладного искусства ""Созидание"" Лтд","алл. Тополиная, д. 987 к. 149"
576546,5e6d5343-de0d-4c81-8a18-95dec714d1d6,событие,другое,№2489,Каменевский регион,Глиногорск,213,1166,"Мастерская графического дизайна ""Кристалл"" Лтд","бул. Березовый, д. 1/8"
576552,fe61409c-1202-4830-a74d-fbd8b63b6073,событие,другое,№3352,Каменевский регион,Глиногорск,213,2285,"Клуб экологической культуры ""Секрет"" и партнеры","бул. Ключевой, д. 2/7 к. 48"
576554,ec99b42d-637e-4456-83dc-03610c8898c6,событие,другое,№4865,Каменевский регион,Глиногорск,213,3342,"Студия дизайна ""Магнит"" Лимитед","ш. Гаражное, д. 4/9"
576557,eb86489e-3f5f-403a-9a6e-94c0e8aa5a66,концерт,концерты,№1685,Каменичская область,Сосноград,53,4230,"Фестивальный проект ""Листья"" Групп","пер. Проезжий, д. 9"
576560,b44df054-ee96-4fe9-b675-781e1c26bbbc,спектакль,театр,№1907,Золотоключевской край,Поляногорье,23,3285,"Дизайнерская мастерская ""Полуостров"" Инк","бул. Щетинкина, д. 39 к. 6"
576571,0a2a09a4-c4c0-4885-9791-77b4fd67b65e,цирковое шоу,другое,№4491,Светополянский округ,Ясноград,11168,4481,"Школа сценического мастерства ""Вдох"" Лтд","пер. Полярный, д. 87"
576572,d328aa81-1425-4047-bb0a-3058cebf798b,концерт,концерты,№2401,Светополянский округ,Ясноград,11168,1931,"Картинная галерея ""Свет"" Групп","наб. Полярная, д. 422 стр. 10"
576573,48bd41eb-8c66-4ce3-9033-3a305b013ddf,концерт,концерты,№4636,Солнечноземская область,Глинополье,56,3903,"Арт-театр ""Гармония"" Групп","ул. Локомотивная, д. 5 к. 7"
576575,36c150ca-f796-47e9-a41b-cc230542a80c,событие,другое,№3595,Светополянский округ,Поленосвет,20233,2181,"Клуб истории искусств ""Гармония"" Инкорпорэйтед","наб. Глинки, д. 82 к. 77"
576576,5178a452-d8b4-4eee-a6b6-a94acf488a9f,спектакль,театр,№3247,Речиновская область,Дальнесветск,65,2692,"Библиотека ""Избушка"" Лтд","ул. Нефтяников, д. 7/7"
576578,9a578d99-5fbf-4d57-a78d-54e7f44112f3,мюзикл,театр,№3692,Поленовский край,Дальнозолотск,18,3428,"Творческая инициатива ""Спелка"" Лтд","алл. Розы Люксембург, д. 621"
576582,e1e937b0-a229-490b-b57f-4ef9630d5288,событие,другое,№861,Озернинский край,Родниковецк,240,2528,"Центр по изучению культуры ""Чакра"" Лимитед","бул. Весенний, д. 6/1"
576584,458f5c38-1083-4e64-903f-88213f400864,концерт,концерты,№1497,Горностепной регион,Травогород,973,3570,"Скульптурная мастерская ""Steamer"" Лтд","ул. Крупской, д. 2/9 стр. 9"
576586,286be498-9fd3-4b4c-8ba8-b266a9fa06fa,концерт,концерты,№2032,Североярская область,Озёрск,2,3440,"Киновидеостудия ""Angle"" Лтд","пер. Деповский, д. 120"
576593,a5ba0acb-c040-4808-9936-02a77c3027dd,концерт,концерты,№3643,Серебринская область,Лугиново,11302,1768,"Театр ""Задор"" Инкорпорэйтед","пер. Боровой, д. 1 стр. 75"
576609,16718480-35ba-4222-a3cb-10aa4b3e4b16,спектакль,театр,№3589,Светополянский округ,Жаркентай,11164,2873,"Арт-фестиваль ""Модуль"" Лимитед","наб. Журавлева, д. 1 к. 329"
576610,7625c287-b21a-4a1d-bfca-62257be9efca,спектакль,театр,№1903,Горицветская область,Островецк,50,1692,"Клуб современных танцев ""Кутюр"" Инкорпорэйтед","бул. Крупской, д. 308 к. 5/5"
576620,5a1937dc-eeab-430f-add9-f8d59cb2851b,спектакль,театр,№3589,Светополянский округ,Жаркентай,11164,2873,"Арт-фестиваль ""Модуль"" Лимитед","наб. Журавлева, д. 1 к. 329"
576624,32ae29e2-0b49-4895-9046-e1c594c6f9ca,концерт,концерты,№2701,Чистогорская область,Леснойск,968,1238,"Клуб историков ""Лимонник"" Лимитед","ул. Павлова, д. 3/6 стр. 9/2"
576649,87845f36-80ca-43cb-9fa3-c456021a4417,концерт,концерты,№4416,Широковская область,Радужнополье,35,1295,"Цирк ""Энергия"" Инкорпорэйтед","пр. Толбухина, д. 99"
576654,b6961f76-4f4e-4366-b564-b4cb0305e747,событие,другое,№3697,Малиновая область,Сарыжар,16,2999,"Кабинет Искусств ""Космос"" Групп","наб. Тюленина, д. 7/6 к. 7"
576656,b6961f76-4f4e-4366-b564-b4cb0305e747,событие,другое,№3697,Малиновая область,Сарыжар,16,2999,"Кабинет Искусств ""Космос"" Групп","наб. Тюленина, д. 7/6 к. 7"
576657,b6961f76-4f4e-4366-b564-b4cb0305e747,событие,другое,№3697,Малиновая область,Сарыжар,16,2999,"Кабинет Искусств ""Космос"" Групп","наб. Тюленина, д. 7/6 к. 7"
576663,b6961f76-4f4e-4366-b564-b4cb0305e747,событие,другое,№3697,Малиновая область,Сарыжар,16,2999,"Кабинет Искусств ""Космос"" Групп","наб. Тюленина, д. 7/6 к. 7"
576668,b6961f76-4f4e-4366-b564-b4cb0305e747,событие,другое,№3697,Малиновая область,Сарыжар,16,2999,"Кабинет Искусств ""Космос"" Групп","наб. Тюленина, д. 7/6 к. 7"
576672,b6961f76-4f4e-4366-b564-b4cb0305e747,событие,другое,№3697,Малиновая область,Сарыжар,16,2999,"Кабинет Искусств ""Космос"" Групп","наб. Тюленина, д. 7/6 к. 7"
576990,4cfcb123-0923-4aba-8b3f-15e0e85f5051,концерт,концерты,№2735,Каменевский регион,Глиногорск,213,1612,"Академия прикладного искусства ""Страстный"" Лимитед","ш. Новое, д. 2"
576677,670a5b54-f0fc-447b-99a9-a4fa66b99a79,событие,другое,№3697,Малиновая область,Сарыжар,16,2999,"Кабинет Искусств ""Космос"" Групп","наб. Тюленина, д. 7/6 к. 7"
576688,670a5b54-f0fc-447b-99a9-a4fa66b99a79,событие,другое,№3697,Малиновая область,Сарыжар,16,2999,"Кабинет Искусств ""Космос"" Групп","наб. Тюленина, д. 7/6 к. 7"
576689,670a5b54-f0fc-447b-99a9-a4fa66b99a79,событие,другое,№3697,Малиновая область,Сарыжар,16,2999,"Кабинет Искусств ""Космос"" Групп","наб. Тюленина, д. 7/6 к. 7"
576693,5b708b5d-a293-4d85-8084-9c6a31a7ee9b,концерт,концерты,№3711,Золотоключевской край,Синегориново,10894,1986,"Школа фотографии ""Тон"" Лтд","пр. Томский, д. 6/1"
576695,442af67c-d9f7-492b-931e-a56b4a4e5ef1,спорт,спорт,№1528,Чистогорская область,Песчанская,21,3793,"Арт-фестиваль ""Планета"" Лимитед","алл. Дружбы, д. 4/9 к. 4/6"
576696,442af67c-d9f7-492b-931e-a56b4a4e5ef1,спорт,спорт,№1528,Чистогорская область,Песчанская,21,3793,"Арт-фестиваль ""Планета"" Лимитед","алл. Дружбы, д. 4/9 к. 4/6"
576699,c80f15ff-be74-4b80-af72-67d8b583dab7,концерт,концерты,№1907,Золотоключевской край,Поляногорье,23,3285,"Дизайнерская мастерская ""Полуостров"" Инк","бул. Щетинкина, д. 39 к. 6"
576701,29dbd9b8-2222-49ab-8f72-a7fff36b9bad,концерт,концерты,№4694,Солнечноземская область,Глинополье,56,2670,"Центр искусства и культуры ""Nexus"" и партнеры","ш. Новое, д. 3 к. 31"
576717,88b0ff04-c665-4f4a-a04b-456316d55742,концерт,концерты,№3885,Дальнезорский край,Рощино,195,1892,"Курс искусств ""Гид"" Инк","ул. Фабричная, д. 80 к. 8/9"
576718,4d901041-c393-4264-966d-d367593f6e3b,спектакль,театр,№3498,Серебринская область,Озёрчане,62,1610,"Творческое объединение ""Синие"" и партнеры","ш. Циолковского, д. 83"
576720,f8920372-5225-41e8-8704-367c91030dbc,опера,театр,№5047,Речиновская область,Дальнесветск,65,3193,"Команда уличных артистов ""Измерение"" Групп","ш. Сахалинское, д. 243 к. 886"
576721,585b9f28-928e-4a79-bce0-a6d3c15c196b,спектакль,театр,№2857,Широковская область,Радужнополье,35,3303,"Научный центр ""Мороз"" Групп","пр. Рабочий, д. 11 к. 3/2"
576725,4ffebf15-bbbd-44f9-8a04-728b625b7169,спортивное мероприятие,спорт,№1433,Синегорский регион,Тихоярск,46,3318,"Мастерская по изготовлению украшений ""Легенда"" Инк","пр. Ильича, д. 18"
576728,597659d4-9f03-460a-90dd-ef1508c8d957,концерт,концерты,№1611,Североярская область,Озёрск,2,4282,"Эстрадный театр ""Феномен"" Инкорпорэйтед","бул. Мая 1, д. 1/2"
576735,7d21ba05-f28f-4d53-b644-299c50c17255,событие,другое,№4333,Солнечнореченская область,Озёрово,172,2609,"Творческие эксперименты ""Прогресс"" и партнеры","бул. Станиславского, д. 8"
576744,573b8df9-8d94-4d73-8582-2e107f589678,событие,другое,№3662,Яблоневская область,Луновка,11031,1562,"Арт-фестиваль ""Лагуна"" Лимитед","наб. Февральская, д. 8/6 к. 9"
576750,8228cf2e-aaf1-4ab5-96f8-fc027cfc506f,концерт,концерты,№2313,Горицветская область,Островецк,50,4286,"Клуб начинающих писателей ""Навигация"" Лтд","ш. Вишневое, д. 9/6 стр. 8/2"
576753,40c69edf-50d7-4e60-9713-393661453da5,событие,другое,№3545,Малиновая область,Сарыжар,16,2127,"Образовательная программа ""Лебедь"" Групп","пер. Новосельский, д. 25 стр. 18"
576780,9d0138cf-1b04-481f-83d0-045681810d71,концерт,концерты,№4002,Североярская область,Озёрск,2,1285,"Научный центр ""Полет"" Лимитед","ул. Малая, д. 20 стр. 8/3"
576807,9df6c66f-0541-4c8f-9101-5018d8f2c033,концерт,концерты,№4104,Травяная область,Родниковск,22,2852,"Группа сценических танцев ""Кристалл"" и партнеры","наб. Народная, д. 698 стр. 2"
576809,5241fb69-0f22-4c82-98a2-67fef69923cd,концерт,концерты,№4016,Речиновская область,Дальнесветск,65,3626,"Клуб моделей ""Заметка"" Лимитед","пр. Заводской, д. 533"
576813,49de1b85-d099-4e25-b0b6-ef84074f17ae,концерт,концерты,№4016,Речиновская область,Дальнесветск,65,3626,"Клуб моделей ""Заметка"" Лимитед","пр. Заводской, д. 533"
576814,cad12193-5da0-4f44-b4f7-cd54916f622b,концерт,концерты,№3620,Каменевский регион,Мироярово,10761,2376,"Сценический центр ""Хранитель"" и партнеры","ул. Механическая, д. 4 стр. 9/7"
576815,b40c7744-1cd9-433a-90b8-152324e34e88,концерт,концерты,№3072,Крутоводская область,Никольянов,191,1027,"Клуб любителей музыки ""Сказка"" Лимитед","пр. Полтавский, д. 54 к. 2/6"
576826,33c5be43-3c40-420d-a4e6-7b8975e27d9c,ёлка,ёлки,№3030,Широковская область,Радужнополье,35,1951,"Совет искусства ""Шар"" и партнеры","наб. Монтажников, д. 5/5 стр. 7/5"
576842,67a3f6a8-5207-4e02-a3fd-7b719acd738d,шоу,стендап,№2547,Каменевский регион,Глиногорск,213,1216,"Школа живописи ""Флит"" Инкорпорэйтед","наб. Лунная, д. 3 стр. 57"
576843,16dd2e8f-978a-4ab9-a8ae-d15618b1fde1,концерт,концерты,№4422,Каменевский регион,Глиногорск,213,3173,"Клуб настольного тенниса ""Детство"" Инк","пр. Совхозный, д. 872 к. 2/4"
576845,6a88d32e-01cc-4d92-bde3-52bfac576c17,событие,другое,№5022,Каменевский регион,Глиногорск,213,2210,"Мастерская графического дизайна ""Лавка"" Инк","пер. Средний, д. 1/2"
576846,7ac33ad9-1588-44b0-808c-6deb40933d68,концерт,концерты,№4919,Зоринский регион,Луговинск,66,2110,"Команда уличных артистов ""Запись"" Инк","алл. Кузнецова, д. 340"
576849,c526feba-be84-4510-8d0e-9f01845768ca,событие,другое,№3221,Лесодальний край,Каражар,11173,1787,"Гастрольный театр ""Секрет"" Инкорпорэйтед","ш. Кутузова, д. 77 стр. 539"
576851,2cbbfc45-c2ac-46b8-b3ef-11cd2fc90859,концерт,концерты,№2138,Озернинский край,Лесоярич,51,3723,"Галерея современного искусства ""Арабеска"" Лимитед","наб. Лесозаводская, д. 899"
576865,ddd9fbef-56e6-4407-860d-e8734a6efd63,концерт,концерты,№2785,Лугоградская область,Кристалевск,193,2895,"Клуб историков ""Кружка"" Групп","пер. Карла Либкнехта, д. 8/6"
576867,89207a88-1667-49ef-958c-20fec863fc14,спектакль,театр,№1736,Яблоневская область,Светополье,39,3991,"Танцевальная школа ""Тандем"" и партнеры","пер. Орджоникидзе, д. 10 стр. 2"
576878,637b3a65-694c-4222-a957-3c039de9b6e3,концерт,концерты,№2785,Лугоградская область,Кристалевск,193,2895,"Клуб историков ""Кружка"" Групп","пер. Карла Либкнехта, д. 8/6"
576882,562e83fb-61d4-4267-bb35-99061e159123,концерт,концерты,№2287,Широковская область,Радужнополье,35,4471,"Киновидеостудия ""Тон"" и партнеры","ул. Тихая, д. 69 стр. 669"
576888,7b4658e6-a375-412c-a98a-699075814bfd,шоу,стендап,№2063,Горностепной регион,Травогород,973,1217,"Фольклорный центр ""Фишка"" Групп","ш. Зои Космодемьянской, д. 31 стр. 836"
576889,e458fe57-87c0-4112-96ce-de9e8dafa79e,шоу,стендап,№2063,Горностепной регион,Травогород,973,1346,"Студия танца ""Поток"" Групп","ш. Карьерное, д. 9/7"
576908,78779f76-d8b1-49b5-b0f7-6e798da87048,событие,другое,№4456,Светополянский округ,Глиноград,54,2136,"Театр документального кино ""Дизайнер"" Лтд","бул. 50 лет Победы, д. 881"
576910,5e6d5343-de0d-4c81-8a18-95dec714d1d6,событие,другое,№2489,Травяная область,Родниковск,22,3504,"Фонд поддержки культуры ""Протон"" Групп","бул. Карьерный, д. 6/1 стр. 292"
576913,b070ce92-074e-4d1e-8c92-0d3d6885c3dc,концерт,концерты,№3931,Каменевский регион,Ясногородин,10750,1980,"Клуб поэзии ""Магнит"" и партнеры","ш. Социалистическое, д. 8/4 к. 6"
576927,f189fff3-3416-405a-bddc-ec699e0197ce,концерт,концерты,№3618,Глиногорская область,Ягодинск,10959,1894,"Лаборатория новых медиа ""Компас"" Лимитед","пр. Свободы, д. 312 стр. 60"
576930,1ccdacb1-2352-4566-87d0-cac162c23db5,концерт,концерты,№2225,Каменевский регион,Глиногорск,213,1490,"Театр для детей ""Гармония"" Лимитед","алл. Ленинская, д. 966"
576931,fcd7ab64-c7f4-4bce-9a30-a3f02b9f603a,концерт,концерты,№1603,Североярская область,Озёрск,2,2211,"Студия видеомонтажа ""Гид"" Групп","алл. Володарского, д. 75 стр. 1"
576934,c81dd863-1710-4565-bff1-9c38584dd418,концерт,концерты,№2999,Североярская область,Озёрск,2,2796,"Кинокомитет ""Сквозняк"" Инк","наб. Томская, д. 4/9"
576937,c03591fb-6f42-4492-9f6c-87a45bc1f1b8,концерт,концерты,№3904,Каменноозёрный край,Ордакент,12,1833,"Фольклорный клуб ""Oasis"" Групп","алл. Строителей, д. 945 к. 31"
577420,ec9ef1a6-55df-402e-bf82-dd70d0f7638a,событие,другое,№2617,Каменевский регион,Малиноворск,10716,1463,"Фольклорный центр ""Кристалл"" и партнеры","наб. Маркса Карла, д. 298"
576945,f4541d6d-4a18-4368-8287-690a44dc5b03,спектакль,театр,№3511,Каменевский регион,Глиногорск,213,3470,"Клуб киноманов ""Верность"" Лтд","пр. Титова, д. 5 стр. 68"
576947,6b42cc31-757b-4190-b32c-944fb9dc518e,концерт,концерты,№2361,Островная область,Лесоводск,30,3149,"Дворец культуры ""Скворечник"" Инк","пер. Кочубея, д. 7/7 к. 50"
576949,cbbc6b18-8377-4745-aa09-d776143f8921,шоу,стендап,№4748,Североярская область,Озёрск,2,2673,"Индивидуальные уроки музыки ""Спокойствие"" Инк","пр. Урожайный, д. 1/6 к. 4"
576951,a4fa3d13-55b1-4507-919e-e4c62926a1f0,концерт,концерты,№2059,Медовская область,Радужсвет,47,996,"Группа по городскому искусству ""Пончик"" Групп","пер. К.Маркса, д. 2 стр. 67"
576953,c80f15ff-be74-4b80-af72-67d8b583dab7,концерт,концерты,№1907,Золотоключевской край,Поляногорье,23,4230,"Фестивальный проект ""Листья"" Групп","пер. Проезжий, д. 9"
